date,NYSE
2009-10-02,6674.57
2009-10-01,6718.05
2009-09-30,6910.88
2009-09-29,6926.82
2009-09-28,6939.76
2009-09-25,6823.51
2009-09-24,6862.31
2009-09-23,6964.69
2009-09-22,7047.13
2009-09-21,6968.59
2009-09-18,7016.92
2009-09-17,7002.17
2009-09-16,7038.14
2009-09-15,6917.07
2009-09-14,6879.99
2009-09-11,6843.82
2009-09-10,6850.81
2009-09-09,6772.4
2009-09-08,6726.07
2009-09-04,6637.13
2009-09-03,6546.6
2009-09-02,6474.79
2009-09-01,6487.81
2009-08-31,6643.24
2009-08-28,6709.04
2009-08-27,6722.31
2009-08-26,6687.94
2009-08-25,6697.22
2009-08-24,6671.14
2009-08-21,6676.26
2009-08-20,6553.4
2009-08-19,6479.28
2009-08-18,6437.07
2009-08-17,6352.11
2009-08-14,6537.82
2009-08-13,6604.1
2009-08-12,6538.87
2009-08-11,6503.23
2009-08-10,6550.05
2009-08-06,6517.67
2009-08-05,6558.19
2009-08-04,6569.14
2009-08-03,6565.65
2009-07-31,6424.28
2009-07-30,6384.31
2009-07-29,6280.57
2009-07-28,6328.67
2009-07-27,6364.66
2009-07-24,6337.46
2009-07-23,6302.52
2009-07-22,6151.4
2009-07-21,6154.39
2009-07-20,6141.3
2009-07-17,6038.11
2009-07-16,6043.05
2009-07-15,5993.16
2009-07-14,5805.58
2009-07-13,5761.37
2009-07-10,5627.52
2009-07-09,5667.37
2009-07-08,5624.57
2009-07-07,5654.64
2009-07-06,5770.0
2009-07-02,5775.24
2009-07-01,5954.01
2009-06-30,5905.15
2009-06-29,5962.5
2009-06-26,5906.96
2009-06-25,5911.03
2009-06-24,5795.72
2009-06-23,5759.49
2009-06-22,5725.07
2009-06-19,5934.24
2009-06-18,5906.2
2009-06-17,5864.55
2009-06-16,5886.76
2009-06-15,5967.26
2009-06-12,6148.61
2009-06-11,6163.13
2009-06-10,6098.06
2009-06-09,6101.57
2009-06-08,6068.56
2009-06-05,6082.64
2009-06-04,6110.76
2009-06-03,6033.9
2009-06-02,6182.87
2009-06-01,6169.07
2009-05-29,6004.07
2009-05-28,5917.06
2009-05-27,5823.56
2009-05-26,5936.58
2009-05-22,5789.62
2009-05-21,5780.54
2009-05-20,5870.39
2009-05-19,5872.22
2009-05-18,5865.87
2009-05-15,5662.89
2009-05-14,5733.45
2009-05-13,5666.47
2009-05-12,5859.14
2009-05-11,5849.3
2009-05-08,6000.39
2009-05-07,5800.09
2009-05-06,5890.55
2009-05-05,5770.76
2009-05-04,5800.22
2009-05-01,5568.76
2009-04-30,5513.36
2009-04-29,5516.14
2009-04-28,5369.85
2009-04-27,5389.83
2009-04-24,5468.41
2009-04-23,5372.1
2009-04-22,5290.61
2009-04-21,5339.59
2009-04-20,5220.12
2009-04-17,5480.6
2009-04-16,5454.27
2009-04-15,5384.97
2009-04-14,5301.5
2009-04-13,5410.28
2009-04-09,5376.44
2009-04-08,5176.41
2009-04-07,5120.67
2009-04-06,5249.48
2009-04-03,5318.75
2009-04-02,5267.1
2009-04-01,5085.76
2009-03-31,4978.98
2009-03-30,4899.05
2009-03-27,5096.64
2009-03-26,5230.53
2009-03-25,5127.0
2009-03-24,5064.33
2009-03-23,5185.86
2009-03-20,4832.13
2009-03-19,4937.22
2009-03-18,4975.3
2009-03-17,4868.14
2009-03-16,4728.91
2009-03-13,4721.0
2009-03-12,4684.99
2009-03-11,4505.38
2009-03-10,4499.38
2009-03-09,4226.31
2009-03-06,4284.49
2009-03-05,4617.03
2009-03-04,4464.89
2009-03-03,4334.7
2009-03-02,4360.98
2009-02-27,4617.03
2009-02-26,4713.02
2009-02-25,4753.17
2009-02-24,4821.74
2009-02-23,4633.78
2009-02-20,4804.51
2009-02-19,4881.16
2009-02-18,4924.54
2009-02-17,4939.11
2009-02-13,5206.76
2009-02-12,5256.45
2009-02-11,5252.68
2009-02-10,5214.71
2009-02-09,5479.88
2009-02-06,5475.28
2009-02-05,5326.01
2009-02-04,5242.75
2009-02-03,5268.02
2009-02-02,5166.47
2009-01-30,5195.79
2009-01-29,5300.9
2009-01-28,5501.46
2009-01-27,5315.44
2009-01-26,5244.61
2009-01-23,5195.55
2009-01-22,5171.68
2009-01-21,5273.99
2009-01-20,5058.06
2009-01-16,5387.5
2009-01-15,5347.75
2009-01-14,5328.68
2009-01-13,5538.84
2009-01-12,5551.03
2009-01-09,5702.37
2009-01-08,5837.14
2009-01-07,5799.05
2009-01-06,5968.84
2009-01-05,5908.43
2009-01-02,5915.73
2008-12-31,5757.05
2008-12-30,5670.0
2008-12-29,5534.64
2008-12-26,5538.19
2008-12-24,5487.33
2008-12-23,5468.28
2008-12-22,5520.82
2008-12-19,5616.12
2008-12-18,5617.76
2008-12-17,5769.8
2008-12-16,5804.97
2008-12-15,5497.9
2008-12-12,5543.96
2008-12-11,5504.73
2008-12-10,5631.07
2008-12-09,5522.46
2008-12-08,5639.68
2008-12-05,5401.25
2008-12-04,5232.26
2008-12-03,5405.55
2008-12-02,5308.95
2008-12-01,5092.66
2008-11-28,5599.3
2008-11-26,5547.38
2008-11-25,5375.36
2008-11-24,5313.76
2008-11-21,4959.79
2008-11-20,4651.21
2008-11-19,5011.99
2008-11-18,5365.66
2008-11-17,5323.36
2008-11-14,5452.63
2008-11-13,5715.79
2008-11-12,5320.7
2008-11-11,5634.37
2008-11-10,5802.05
2008-11-07,5871.98
2008-11-06,5667.4
2008-11-05,6012.17
2008-11-04,6345.09
2008-11-03,6054.98
2008-10-31,6061.09
2008-10-30,5975.03
2008-10-29,5774.89
2008-10-28,5733.45
2008-10-27,5196.53
2008-10-24,5427.54
2008-10-23,5671.93
2008-10-22,5630.47
2008-10-21,6051.34
2008-10-20,6287.6
2008-10-17,5948.8
2008-10-16,5970.9
2008-10-15,5759.96
2008-10-14,6380.53
2008-10-13,6400.96
2008-10-10,5704.13
2008-10-09,5809.98
2008-10-08,6306.35
2008-10-07,6388.38
2008-10-06,6754.91
2008-10-03,7088.94
2008-10-02,7519.95
2008-10-01,7532.8
2008-09-30,7532.8
2008-09-29,7204.01
2008-09-26,7927.86
2008-09-25,7768.79
2008-09-24,7785.28
2008-09-23,7918.62
2008-09-22,8187.14
2008-09-19,8187.13
2008-09-18,7440.39
2008-09-17,7793.13
2008-09-16,7680.06
2008-09-15,8091.57
2008-09-12,8010.88
2008-09-11,7957.38
2008-09-10,7871.39
2008-09-09,7871.15
2008-09-08,8168.62
2008-09-05,8033.76
2008-09-04,8008.25
2008-09-03,8269.25
2008-09-02,8296.97
2008-08-29,8466.07
2008-08-28,8349.84
2008-08-27,8263.75
2008-08-26,8228.85
2008-08-25,8373.55
2008-08-22,8314.14
2008-08-21,8276.71
2008-08-20,8212.46
2008-08-19,8281.81
2008-08-18,8281.86
2008-08-15,8385.85
2008-08-14,8375.33
2008-08-13,8375.39
2008-08-12,8492.51
2008-08-11,8460.24
2008-08-08,8338.29
2008-08-07,8501.7
2008-08-06,8471.84
2008-08-05,8268.7
2008-08-04,8379.16
2008-08-01,8379.15
2008-07-31,8565.16
2008-07-30,8419.11
2008-07-29,8260.39
2008-07-28,8395.55
2008-07-25,8369.92
2008-07-24,8580.67
2008-07-23,8566.65
2008-07-22,8499.73
2008-07-21,8453.87
2008-07-18,8415.06
2008-07-17,8332.87
2008-07-16,8157.8
2008-07-15,8287.75
2008-07-14,8347.3
2008-07-11,8436.15
2008-07-10,8371.51
2008-07-09,8516.03
2008-07-08,8400.22
2008-07-07,8481.6
2008-07-03,8465.49
2008-07-02,8641.11
2008-07-01,8660.29
2008-06-30,8623.56
2008-06-27,8640.73
2008-06-26,8865.1
2008-06-25,8803.22
2008-06-24,8841.83
2008-06-23,8829.3
2008-06-20,8988.82
2008-06-19,8999.61
2008-06-18,9074.53
2008-06-17,9088.02
2008-06-16,9063.1
2008-06-13,8947.78
2008-06-12,8947.73
2008-06-11,9067.12
2008-06-10,9148.71
2008-06-09,9149.09
2008-06-06,9408.3
2008-06-05,9212.75
2008-06-04,9261.85
2008-06-03,9316.62
2008-06-02,9401.1
2008-05-30,9371.96
2008-05-29,9634.33
2008-05-28,9314.03
2008-05-27,9315.7
2008-05-23,9433.39
2008-05-22,9397.07
2008-05-21,9536.0
2008-05-20,9602.78
2008-05-19,9603.03
2008-05-16,9553.61
2008-05-15,9437.11
2008-05-14,9410.48
2008-05-13,9418.06
2008-05-12,9417.97
2008-05-09,9388.3
2008-05-08,9339.47
2008-05-07,9510.97
2008-05-06,9438.35
2008-05-05,9451.23
2008-05-02,9395.08
2008-05-01,9299.6
2008-04-30,9285.86
2008-04-29,9349.6
2008-04-28,9348.86
2008-04-25,9250.22
2008-04-24,9237.33
2008-04-23,9227.97
2008-04-22,9312.35
2008-04-21,9310.25
2008-04-18,9173.85
2008-04-17,9203.76
2008-04-16,8979.83
2008-04-15,8922.84
2008-04-14,8936.33
2008-04-11,9096.86
2008-04-10,9074.86
2008-04-09,9150.37
2008-04-08,9165.3
2008-04-07,9157.53
2008-04-04,9140.65
2008-04-03,9104.29
2008-04-02,9088.15
2008-04-01,8797.16
2008-03-31,8761.87
2008-03-28,8817.29
2008-03-27,8881.77
2008-03-26,8936.23
2008-03-25,8859.24
2008-03-24,8717.54
2008-03-20,8549.51
2008-03-19,8826.54
2008-03-18,8489.39
2008-03-17,8634.42
2008-03-14,8827.08
2008-03-13,8781.22
2008-03-12,8842.66
2008-03-11,8534.48
2008-03-10,8676.28
2008-03-07,8765.02
2008-03-06,8962.33
2008-03-05,8891.44
2008-03-04,8970.26
2008-03-03,8962.46
2008-02-29,9221.88
2008-02-28,9292.68
2008-02-27,9302.43
2008-02-26,9209.5
2008-02-25,9064.83
2008-02-22,8977.77
2008-02-21,9074.05
2008-02-20,9022.98
2008-02-19,8970.84
2008-02-15,8968.41
2008-02-14,9073.49
2008-02-13,8965.36
2008-02-12,8868.26
2008-02-11,8823.11
2008-02-08,8859.04
2008-02-07,8819.72
2008-02-06,8874.61
2008-02-05,9201.54
2008-02-04,9277.59
2008-02-01,9126.17
2008-01-31,8994.08
2008-01-30,9045.97
2008-01-29,8978.41
2008-01-28,8827.63
2008-01-25,8942.31
2008-01-24,8805.53
2008-01-23,8661.06
2008-01-22,8794.86
2008-01-18,8818.95
2008-01-17,9073.42
2008-01-16,9172.16
2008-01-15,9439.33
2008-01-14,9347.57
2008-01-11,9490.76
2008-01-10,9424.68
2008-01-09,9326.1
2008-01-08,9462.68
2008-01-07,9431.96
2008-01-04,9655.92
2008-01-03,9647.51
2008-01-02,9740.31
2007-12-31,9803.83
2007-12-28,9779.49
2007-12-27,9882.84
2007-12-26,9873.42
2007-12-24,9873.48
2007-12-21,9622.27
2007-12-20,9586.07
2007-12-19,9602.55
2007-12-18,9528.68
2007-12-17,9698.36
2007-12-14,9863.81
2007-12-13,9921.52
2007-12-12,9838.26
2007-12-11,10104.55
2007-12-10,10023.8
2007-12-07,10030.21
2007-12-06,9887.5
2007-12-05,9747.74
2007-12-04,9811.79
2007-12-03,9856.74
2007-11-30,9773.57
2007-11-29,9791.0
2007-11-28,9522.03
2007-11-27,9389.53
2007-11-26,9582.94
2007-11-23,9405.19
2007-11-21,9574.95
2007-11-20,9497.33
2007-11-19,9701.2
2007-11-16,9652.65
2007-11-15,9809.05
2007-11-14,9861.01
2007-11-13,9570.71
2007-11-12,9733.34
2007-11-09,9875.8
2007-11-08,9830.19
2007-11-07,10102.42
2007-11-06,9959.03
2007-11-05,10051.99
2007-11-02,10022.27
2007-11-01,10311.55
2007-10-31,10165.45
2007-10-30,10256.16
2007-10-29,10189.14
2007-10-26,10029.56
2007-10-25,10009.31
2007-10-24,10040.76
2007-10-23,9930.78
2007-10-22,9919.86
2007-10-19,10174.59
2007-10-18,10165.22
2007-10-17,10125.4
2007-10-16,10216.3
2007-10-15,10216.29
2007-10-12,10245.25
2007-10-11,10264.51
2007-10-10,10279.94
2007-10-09,10186.43
2007-10-08,10247.97
2007-10-05,10142.93
2007-10-04,10101.02
2007-10-03,10175.83
2007-10-02,10184.55
2007-10-01,10039.3
2007-09-28,10056.95
2007-09-27,9980.32
2007-09-26,9933.91
2007-09-25,9946.13
2007-09-24,9981.82
2007-09-21,9936.66
2007-09-20,9970.85
2007-09-19,9909.11
2007-09-18,9607.79
2007-09-17,9673.65
2007-09-14,9678.14
2007-09-13,9598.74
2007-09-12,9597.61
2007-09-11,9457.68
2007-09-10,9486.44
2007-09-07,9637.47
2007-09-06,9583.2
2007-09-05,9698.68
2007-09-04,9597.01
2007-08-31,9456.67
2007-08-30,9508.92
2007-08-29,9289.5
2007-08-28,9528.71
2007-08-27,9607.04
2007-08-24,9478.6
2007-08-23,9477.13
2007-08-22,9332.54
2007-08-21,9326.21
2007-08-20,9315.05
2007-08-17,9087.75
2007-08-16,9089.04
2007-08-15,9254.28
2007-08-14,9428.8
2007-08-13,9435.2
2007-08-10,9449.0
2007-08-09,9723.8
2007-08-08,9610.2
2007-08-07,9543.8
2007-08-06,9371.0
2007-08-03,9619.4
2007-08-02,9577.4
2007-08-01,9551.5
2007-07-31,9623.3
2007-07-30,9508.1
2007-07-27,9654.9
2007-07-26,9920.0
2007-07-25,9919.1
2007-07-24,10121.5
2007-07-23,10073.3
2007-07-20,10192.8
2007-07-19,10158.6
2007-07-18,10148.3
2007-07-17,10188.4
2007-07-16,10215.4
2007-07-13,10197.6
2007-07-12,10019.2
2007-07-11,9950.6
2007-07-10,10099.4
2007-07-09,10075.5
2007-07-06,10026.3
2007-07-05,10032.5
2007-07-03,10002.9
2007-07-02,9879.3
2007-06-29,9865.9
2007-06-28,9848.8
2007-06-27,9766.5
2007-06-26,9807.8
2007-06-25,9850.6
2007-06-22,9957.0
2007-06-21,9905.3
2007-06-20,10030.6
2007-06-19,10005.4
2007-06-18,10005.5
2007-06-15,9927.0
2007-06-14,9867.1
2007-06-13,9724.8
2007-06-12,9841.5
2007-06-11,9823.4
2007-06-08,9721.1
2007-06-07,9890.3
2007-06-06,10001.2
2007-06-05,9999.46
2007-06-04,10063.17
2007-06-01,9978.74
2007-05-31,9963.69
2007-05-30,9892.13
2007-05-29,9876.12
2007-05-25,9812.55
2007-05-24,9916.16
2007-05-23,9900.95
2007-05-22,9897.01
2007-05-21,9893.99
2007-05-18,9818.99
2007-05-17,9825.41
2007-05-16,9769.47
2007-05-15,9766.42
2007-05-14,9787.04
2007-05-11,9677.22
2007-05-10,9827.92
2007-05-09,9787.99
2007-05-08,9825.06
2007-05-07,9793.01
2007-05-04,9753.96
2007-05-03,9717.99
2007-05-02,9641.19
2007-05-01,9634.01
2007-04-30,9708.41
2007-04-27,9715.32
2007-04-26,9746.11
2007-04-25,9655.14
2007-04-24,9660.49
2007-04-23,9697.27
2007-04-20,9601.7
2007-04-19,9634.84
2007-04-18,9631.68
2007-04-17,9625.59
2007-04-16,9527.23
2007-04-13,9477.79
2007-04-12,9412.44
2007-04-11,9468.71
2007-04-10,9429.25
2007-04-09,9426.63
2007-04-05,9398.57
2007-04-04,9381.47
2007-04-03,9305.65
2007-04-02,9261.84
2007-03-30,9279.14
2007-03-29,9230.49
2007-03-28,9282.84
2007-03-27,9341.35
2007-03-26,9338.43
2007-03-23,9313.81
2007-03-22,9317.71
2007-03-21,9158.75
2007-03-20,9091.09
2007-03-19,8983.1
2007-03-16,9005.34
2007-03-15,8958.67
2007-03-14,8926.96
2007-03-13,9120.98
2007-03-12,9094.79
2007-03-11,9094.79
2007-03-09,9086.91
2007-03-08,8999.57
2007-03-07,9005.21
2007-03-06,8848.79
2007-03-05,8957.95
2007-03-02,9070.11
2007-03-01,9118.62
2007-02-28,9079.42
2007-02-27,9421.25
2007-02-26,9420.19
2007-02-23,9433.09
2007-02-22,9433.42
2007-02-21,9453.71
2007-02-20,9432.87
2007-02-16,9433.65
2007-02-15,9435.26
2007-02-14,9354.71
2007-02-13,9258.33
2007-02-12,9291.64
2007-02-09,9345.56
2007-02-08,9349.16
2007-02-07,9345.24
2007-02-06,9312.99
2007-02-05,9325.26
2007-02-02,9327.71
2007-02-01,9254.84
2007-01-31,9205.84
2007-01-30,9140.39
2007-01-29,9154.11
2007-01-26,9154.65
2007-01-25,9268.46
2007-01-24,9199.77
2007-01-23,9129.84
2007-01-22,9130.92
2007-01-19,9179.53
2007-01-18,9149.31
2007-01-17,9139.71
2007-01-16,9138.7
2007-01-12,9063.62
2007-01-11,9003.16
2007-01-10,9018.16
2007-01-09,9041.1
2007-01-08,9025.13
2007-01-05,9111.29
2007-01-04,9132.25
2007-01-03,9137.96
2006-12-29,9170.5
2006-12-28,9178.11
2006-12-27,9102.55
2006-12-26,9062.15
2006-12-22,9103.59
2006-12-21,9128.91
2006-12-20,9139.45
2006-12-19,9105.02
2006-12-18,9140.41
2006-12-15,9147.22
2006-12-14,9082.12
2006-12-13,9059.27
2006-12-12,9066.61
2006-12-11,9042.5
2006-12-08,9040.97
2006-12-07,9047.96
2006-12-06,9064.9
2006-12-05,9064.93
2006-12-04,9019.03
2006-12-01,8969.46
2006-11-30,8947.2
2006-11-29,8947.17
2006-11-28,8851.64
2006-11-27,8820.59
2006-11-24,8933.43
2006-11-22,8948.94
2006-11-21,8918.08
2006-11-20,8884.17
2006-11-17,8897.17
2006-11-16,8894.48
2006-11-15,8901.55
2006-11-14,8880.47
2006-11-13,8823.98
2006-11-10,8827.98
2006-11-09,8857.48
2006-11-08,8835.1
2006-11-07,8820.11
2006-11-06,8716.72
2006-11-03,8722.66
2006-11-02,8716.42
2006-11-01,8780.97
2006-10-31,8768.67
2006-10-30,8778.57
2006-10-27,8845.31
2006-10-26,8795.77
2006-10-25,8748.35
2006-10-24,8736.57
2006-10-23,8693.78
2006-10-20,8700.83
2006-10-19,8663.52
2006-10-18,8646.27
2006-10-17,8689.73
2006-10-16,8645.37
2006-10-13,8626.76
2006-10-12,8540.78
2006-10-11,8563.61
2006-10-10,8538.58
2006-10-09,8532.82
2006-10-06,8566.12
2006-10-05,8538.59
2006-10-04,8445.23
2006-10-03,8461.39
2006-10-02,8469.67
2006-09-29,8490.38
2006-09-28,8477.48
2006-09-27,8451.78
2006-09-26,8398.58
2006-09-25,8348.41
2006-09-22,8371.29
2006-09-21,8391.99
2006-09-20,8351.29
2006-09-19,8390.49
2006-09-18,8363.46
2006-09-15,8357.83
2006-09-14,8382.68
2006-09-13,8346.97
2006-09-12,8262.29
2006-09-11,8294.06
2006-09-08,8289.43
2006-09-07,8345.19
2006-09-06,8452.91
2006-09-05,8434.72
2006-09-01,8388.68
2006-08-31,8388.34
2006-08-30,8383.62
2006-08-29,8360.53
2006-08-28,8318.04
2006-08-25,8327.66
2006-08-24,8320.26
2006-08-23,8364.15
2006-08-22,8361.71
2006-08-21,8378.07
2006-08-18,8354.08
2006-08-17,8357.36
2006-08-16,8296.03
2006-08-15,8177.47
2006-08-14,8167.07
2006-08-11,8209.66
2006-08-10,8192.61
2006-08-09,8210.29
2006-08-08,8238.56
2006-08-07,8270.79
2006-08-04,8262.47
2006-08-03,8258.11
2006-08-02,8206.11
2006-08-01,8242.23
2006-07-31,8255.02
2006-07-28,8149.95
2006-07-27,8164.27
2006-07-26,8149.76
2006-07-25,8099.92
2006-07-24,7953.15
2006-07-21,8007.59
2006-07-20,8076.69
2006-07-19,7898.39
2006-07-18,7892.88
2006-07-17,7947.69
2006-07-14,7992.02
2006-07-13,8113.06
2006-07-12,8206.27
2006-07-11,8174.11
2006-07-10,8154.94
2006-07-07,8197.81
2006-07-06,8163.85
2006-07-05,8237.53
2006-07-03,8176.26
2006-06-30,8138.84
2006-06-29,7929.71
2006-06-28,7886.5
2006-06-27,7967.41
2006-06-26,7925.93
2006-06-23,7920.22
2006-06-22,7953.57
2006-06-21,7860.28
2006-06-20,7850.28
2006-06-19,7933.88
2006-06-16,7973.8
2006-06-15,7781.92
2006-06-14,7719.69
2006-06-13,7855.46
2006-06-12,7965.29
2006-06-09,7992.5
2006-06-08,8037.08
2006-06-07,8100.77
2006-06-06,8145.7
2006-06-05,8305.22
2006-06-02,8270.89
2006-06-01,8189.88
2006-05-31,8114.74
2006-05-30,8238.12
2006-05-26,8187.42
2006-05-25,8063.11
2006-05-24,8094.64
2006-05-23,8098.04
2006-05-22,8176.01
2006-05-19,8148.15
2006-05-18,8200.61
2006-05-17,8384.93
2006-05-16,8383.0
2006-05-15,8411.25
2006-05-12,8526.76
2006-05-11,8631.42
2006-05-10,8642.89
2006-05-09,8620.87
2006-05-08,8629.19
2006-05-05,8531.62
2006-05-04,8497.39
2006-05-03,8541.76
2006-05-02,8461.93
2006-05-01,8474.88
2006-04-28,8440.73
2006-04-27,8429.74
2006-04-26,8405.94
2006-04-25,8440.57
2006-04-24,8458.48
2006-04-21,8422.24
2006-04-20,8431.22
2006-04-19,8389.43
2006-04-18,8242.13
2006-04-17,8227.94
2006-04-13,8220.56
2006-04-12,8216.09
2006-04-11,8282.79
2006-04-10,8270.68
2006-04-07,8359.71
2006-04-06,8367.31
2006-04-05,8324.76
2006-04-04,8270.1
2006-04-03,8233.23
2006-03-31,8271.86
2006-03-30,8249.63
2006-03-29,8176.43
2006-03-28,8230.98
2006-03-27,8252.38
2006-03-24,8227.03
2006-03-23,8255.81
2006-03-22,8198.7
2006-03-21,8254.16
2006-03-20,8271.58
2006-03-17,8262.13
2006-03-16,8236.7
2006-03-15,8197.64
2006-03-14,8114.1
2006-03-13,8082.12
2006-03-10,8007.79
2006-03-09,8027.56
2006-03-08,8017.32
2006-03-07,8020.46
2006-03-06,8122.8
2006-03-03,8122.31
2006-03-02,8125.94
2006-03-01,8060.45
2006-02-28,8139.64
2006-02-27,8127.09
2006-02-24,8108.1
2006-02-23,8128.19
2006-02-22,8082.64
2006-02-21,8092.27
2006-02-17,8086.76
2006-02-16,8020.36
2006-02-15,8021.54
2006-02-14,7947.82
2006-02-13,7976.5
2006-02-10,7980.83
2006-02-09,7976.85
2006-02-08,7932.86
2006-02-07,8019.89
2006-02-06,8001.41
2006-02-03,8037.95
2006-02-02,8111.29
2006-02-01,8106.45
2006-01-31,8104.52
2006-01-30,8096.34
2006-01-27,8044.09
2006-01-26,7970.53
2006-01-25,7976.69
2006-01-24,7953.81
2006-01-23,7902.38
2006-01-20,8018.64
2006-01-19,7953.63
2006-01-18,7992.56
2006-01-17,8025.93
2006-01-16,8025.94
2006-01-13,8008.2
2006-01-12,8063.48
2006-01-11,8031.81
2006-01-10,8052.11
2006-01-09,8031.69
2006-01-06,7946.48
2006-01-05,7962.02
2006-01-04,7912.4
2006-01-03,7753.97
2005-12-30,7788.11
2005-12-29,7795.75
2005-12-28,7771.05
2005-12-27,7841.89
2005-12-23,7833.8
2005-12-22,7806.7
2005-12-21,7780.84
2005-12-20,7779.1
2005-12-19,7812.9
2005-12-16,7815.75
2005-12-15,7852.6
2005-12-14,7825.01
2005-12-13,7791.44
2005-12-12,7762.63
2005-12-09,7745.49
2005-12-08,7732.68
2005-12-07,7775.64
2005-12-06,7766.97
2005-12-05,7760.77
2005-12-02,7752.9
2005-12-01,7645.47
2005-11-30,7692.7
2005-11-29,7688.7
2005-11-28,7745.43
2005-11-25,7743.36
2005-11-23,7715.36
2005-11-22,7673.81
2005-11-21,7634.77
2005-11-18,7611.3
2005-11-17,7518.59
2005-11-16,7509.41
2005-11-15,7549.08
2005-11-14,7561.45
2005-11-11,7530.1
2005-11-10,7501.1
2005-11-09,7489.73
2005-11-08,7519.44
2005-11-07,7507.47
2005-11-04,7534.82
2005-11-03,7509.81
2005-11-02,7425.19
2005-11-01,7433.05
2005-10-31,7369.53
2005-10-28,7267.63
2005-10-27,7334.47
2005-10-26,7361.81
2005-10-25,7374.35
2005-10-24,7259.75
2005-10-21,7236.79
2005-10-20,7363.06
2005-10-19,7275.19
2005-10-18,7366.29
2005-10-17,7363.65
2005-10-14,7293.13
2005-10-13,7322.72
2005-10-12,7380.8
2005-10-11,7386.29
2005-10-10,7435.72
2005-10-07,7399.66
2005-10-06,7437.25
2005-10-05,7558.08
2005-10-04,7626.24
2005-10-03,7633.4
2005-09-30,7632.38
2005-09-29,7574.17
2005-09-28,7553.54
2005-09-27,7556.5
2005-09-26,7525.09
2005-09-23,7519.65
2005-09-22,7515.03
2005-09-21,7562.74
2005-09-20,7612.47
2005-09-19,7646.27
2005-09-16,7583.17
2005-09-15,7577.79
2005-09-14,7578.24
2005-09-13,7637.55
2005-09-12,7663.81
2005-09-09,7595.32
2005-09-08,7624.44
2005-09-07,7618.97
2005-09-06,7531.14
2005-09-02,7543.96
2005-09-01,7496.11
2005-08-31,7397.05
2005-08-30,7413.97
2005-08-29,7378.87
2005-08-26,7434.6
2005-08-25,7417.82
2005-08-24,7453.79
2005-08-23,7486.5
2005-08-22,7458.77
2005-08-19,7434.94
2005-08-18,7461.63
2005-08-17,7480.17
2005-08-16,7564.79
2005-08-15,7558.21
2005-08-12,7589.77
2005-08-11,7528.4
2005-08-10,7505.66
2005-08-09,7453.54
2005-08-08,7456.33
2005-08-05,7515.19
2005-08-04,7566.36
2005-08-03,7556.43
2005-08-02,7502.09
2005-08-01,7477.15
2005-07-29,7516.77
2005-07-28,7465.45
2005-07-27,7428.31
2005-07-26,7423.35
2005-07-25,7447.17
2005-07-22,7412.4
2005-07-21,7453.22
2005-07-20,7413.71
2005-07-19,7372.45
2005-07-18,7402.03
2005-07-15,7403.12
2005-07-14,7400.81
2005-07-13,7407.41
2005-07-12,7382.53
2005-07-11,7330.62
2005-07-08,7254.51
2005-07-07,7208.17
2005-07-06,7289.4
2005-07-05,7245.57
2005-07-01,7217.84
2005-06-30,7262.28
2005-06-29,7267.86
2005-06-28,7210.31
2005-06-27,7208.97
2005-06-24,7246.65
2005-06-23,7320.12
2005-06-22,7314.33
2005-06-21,7325.82
2005-06-20,7346.31
2005-06-17,7346.32
2005-06-16,7289.76
2005-06-15,7235.5
2005-06-14,7213.03
2005-06-13,7199.68
2005-06-10,7212.29
2005-06-09,7180.07
2005-06-08,7199.34
2005-06-07,7184.52
2005-06-06,7169.36
2005-06-03,7205.77
2005-06-02,7206.08
2005-06-01,7134.32
2005-05-31,7185.08
2005-05-27,7164.42
2005-05-26,7129.29
2005-05-25,7153.39
2005-05-24,7155.91
2005-05-23,7120.52
2005-05-20,7140.97
2005-05-19,7113.13
2005-05-18,7034.82
2005-05-17,6996.1
2005-05-16,6937.51
2005-05-13,6989.8
2005-05-12,7079.85
2005-05-11,7067.06
2005-05-10,7066.81
2005-05-09,7144.6
2005-05-06,7117.31
2005-05-05,7125.66
2005-05-04,7032.4
2005-05-03,7042.8
2005-05-02,7008.37
2005-04-29,7008.32
2005-04-28,6935.31
2005-04-27,7010.21
2005-04-26,7011.21
2005-04-25,7071.86
2005-04-22,7015.85
2005-04-21,7049.18
2005-04-20,6937.6
2005-04-19,7030.74
2005-04-18,6969.09
2005-04-15,6958.35
2005-04-14,7063.74
2005-04-13,7133.99
2005-04-12,7208.04
2005-04-11,7189.42
2005-04-08,7181.5
2005-04-07,7227.08
2005-04-06,7191.18
2005-04-05,7170.9
2005-04-04,7137.53
2005-04-01,7136.36
2005-03-31,7167.53
2005-03-30,7158.5
2005-03-29,7070.53
2005-03-28,7131.52
2005-03-24,7128.8
2005-03-23,7127.18
2005-03-22,7158.97
2005-03-21,7229.2
2005-03-18,7276.84
2005-03-17,7284.31
2005-03-16,7264.47
2005-03-15,7310.41
2005-03-14,7353.89
2005-03-11,7330.43
2005-03-10,7354.98
2005-03-09,7354.74
2005-03-08,7426.17
2005-03-07,7440.31
2005-03-04,7441.18
2005-03-03,7357.12
2005-03-02,7343.14
2005-03-01,7351.03
2005-02-28,7321.23
2005-02-25,7361.89
2005-02-24,7283.28
2005-02-23,7243.28
2005-02-22,7211.17
2005-02-18,7287.47
2005-02-17,7272.54
